Station ID,State,City,Station Name,Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),Xylene (µg/m³),O Xylene (µg/m³),Eth-Benzene (µg/m³),MP-Xylene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),RF (mm),TOT-RF (mm),SR (W/mt2),BP (mmHg),VWS (m/s)
site_6012,Maharashtra,Pune,"Dhankawadi, Pune - IITM",2025-01-15T18:00:00.000000+0000,34.17,60.2,14.78,21.0,23.09,,,0.2,49.96,0.55,1.49,,,0.61,0.72,,,,,,,,,
site_6012,Maharashtra,Pune,"Dhankawadi, Pune - IITM",2025-01-15T18:15:00.000000+0000,36.3,63.56,7.45,28.28,21.04,,,0.34,54.48,0.63,1.72,,,0.71,0.83,,,,,,,,,
site_6012,Maharashtra,Pune,"Dhankawadi, Pune - IITM",2025-01-15T18:30:00.000000+0000,36.3,63.56,10.24,23.83,20.63,,,0.3,54.09,0.58,1.57,,,0.65,0.76,,,,,,,,,
site_6012,Maharashtra,Pune,"Dhankawadi, Pune - IITM",2025-01-15T18:45:00.000000+0000,36.3,63.56,11.86,29.88,24.83,,,0.06,58.37,0.44,1.2,,,0.49,0.58,,,,,,,,,
site_6012,Maharashtra,Pune,"Dhankawadi, Pune - IITM",2025-01-15T19:00:00.000000+0000,33.97,57.75,11.16,26.28,22.8,,,0.02,56.09,0.34,0.94,,,0.38,0.45,,,,,,,,,
site_6012,Maharashtra,Pune,"Dhankawadi, Pune - IITM",2025-01-15T19:15:00.000000+0000,32.64,53.68,9.52,28.73,22.6,,,0.3,49.01,0.52,1.41,,,0.58,0.68,,,,,,,,,
site_6012,Maharashtra,Pune,"Dhankawadi, Pune - IITM",2025-01-15T19:30:00.000000+0000,32.64,53.68,10.57,24.61,21.46,,,0.53,35.28,0.92,2.51,,,1.05,1.22,,,,,,,,,
site_6012,Maharashtra,Pune,"Dhankawadi, Pune - IITM",2025-01-15T19:45:00.000000+0000,32.64,53.68,10.29,27.5,22.12,,,0.46,30.4,0.83,2.27,,,0.94,1.1,,,,,,,,,
site_6012,Maharashtra,Pune,"Dhankawadi, Pune - IITM",2025-01-15T20:00:00.000000+0000,41.35,74.59,14.11,26.41,25.52,,,0.32,33.33,0.66,1.8,,,0.74,0.87,,,,,,,,,
site_6012,Maharashtra,Pune,"Dhankawadi, Pune - IITM",2025-01-15T20:15:00.000000+0000,45.86,89.4,10.89,28.23,23.87,,,0.35,23.66,0.68,1.86,,,0.77,0.9,,,,,,,,,
site_6012,Maharashtra,Pune,"Dhankawadi, Pune - IITM",2025-01-15T20:30:00.000000+0000,45.86,89.4,14.64,26.67,26.08,,,0.37,23.53,0.66,1.8,,,0.75,0.87,,,,,,,,,
site_6012,Maharashtra,Pune,"Dhankawadi, Pune - IITM",2025-01-15T20:45:00.000000+0000,45.86,89.4,7.76,24.83,19.45,,,0.34,15.22,0.63,1.73,,,0.71,0.83,,,,,,,,,
site_6012,Maharashtra,Pune,"Dhankawadi, Pune - IITM",2025-01-15T21:00:00.000000+0000,46.75,91.75,12.88,24.19,23.33,,,0.26,13.02,0.56,1.52,,,0.63,0.73,,,,,,,,,
site_6012,Maharashtra,Pune,"Dhankawadi, Pune - IITM",2025-01-15T21:15:00.000000+0000,47.29,93.26,11.3,23.41,21.28,,,0.36,11.9,0.64,1.75,,,0.72,0.85,,,,,,,,,
site_6012,Maharashtra,Pune,"Dhankawadi, Pune - IITM",2025-01-15T21:30:00.000000+0000,47.29,93.26,13.76,26.27,25.16,,,0.27,16.82,0.61,1.65,,,0.68,0.8,,,,,,,,,
site_6012,Maharashtra,Pune,"Dhankawadi, Pune - IITM",2025-01-15T21:45:00.000000+0000,47.29,93.26,5.89,27.8,18.65,,,0.19,17.1,0.48,1.3,,,0.53,0.63,,,,,,,,,
site_6012,Maharashtra,Pune,"Dhankawadi, Pune - IITM",2025-01-15T22:00:00.000000+0000,49.6,100.04,9.27,25.41,21.05,,,0.07,14.67,0.38,1.04,,,0.42,0.5,,,,,,,,,
site_6012,Maharashtra,Pune,"Dhankawadi, Pune - IITM",2025-01-15T22:15:00.000000+0000,50.84,102.87,9.19,26.16,21.38,,,0.05,12.64,0.34,0.94,,,0.38,0.45,,,,,,,,,
site_6012,Maharashtra,Pune,"Dhankawadi, Pune - IITM",2025-01-15T22:30:00.000000+0000,50.84,102.87,6.93,27.12,19.5,,,0.01,15.2,0.34,0.93,,,0.37,0.44,,,,,,,,,
site_6012,Maharashtra,Pune,"Dhankawadi, Pune - IITM",2025-01-15T22:45:00.000000+0000,50.84,102.87,10.7,25.62,22.06,,,0.04,9.65,0.37,1.03,,,0.41,0.49,,,,,,,,,
site_6012,Maharashtra,Pune,"Dhankawadi, Pune - IITM",2025-01-15T23:00:00.000000+0000,52.77,109.53,12.34,28.71,25.3,,,0.08,15.85,0.38,1.03,,,0.42,0.5,,,,,,,,,
site_6012,Maharashtra,Pune,"Dhankawadi, Pune - IITM",2025-01-15T23:15:00.000000+0000,54.19,111.92,8.34,26.08,20.21,,,0.21,17.63,0.51,1.39,,,0.57,0.67,,,,,,,,,
site_6012,Maharashtra,Pune,"Dhankawadi, Pune - IITM",2025-01-15T23:30:00.000000+0000,54.19,111.92,13.0,26.78,24.82,,,0.26,15.94,0.53,1.46,,,0.6,0.7,,,,,,,,,
site_6012,Maharashtra,Pune,"Dhankawadi, Pune - IITM",2025-01-16T00:00:00.000000+0000,53.52,109.62,10.92,24.37,21.84,,,0.12,20.19,0.53,1.45,,,0.59,0.7,,,,,,,,,
site_6012,Maharashtra,Pune,"Dhankawadi, Pune - IITM",2025-01-16T00:15:00.000000+0000,53.0,108.7,13.22,24.7,23.89,,,0.2,16.81,0.5,1.37,,,0.56,0.66,,,,,,,,,
site_6012,Maharashtra,Pune,"Dhankawadi, Pune - IITM",2025-01-16T00:30:00.000000+0000,53.0,108.7,8.51,22.49,18.88,,,0.09,16.84,0.4,1.09,,,0.44,0.53,,,,,,,,,
site_6012,Maharashtra,Pune,"Dhankawadi, Pune - IITM",2025-01-16T00:45:00.000000+0000,53.0,108.7,9.1,28.93,22.79,,,0.07,16.11,0.36,0.99,,,0.4,0.48,,,,,,,,,
site_6012,Maharashtra,Pune,"Dhankawadi, Pune - IITM",2025-01-16T01:00:00.000000+0000,55.65,114.76,9.83,26.24,21.84,,,0.03,18.46,0.34,0.92,,,0.37,0.44,,,,,,,,,
site_6012,Maharashtra,Pune,"Dhankawadi, Pune - IITM",2025-01-16T01:15:00.000000+0000,56.87,119.17,14.02,22.17,23.19,,,0.06,19.61,0.35,0.95,,,0.38,0.45,,,,,,,,,
site_6012,Maharashtra,Pune,"Dhankawadi, Pune - IITM",2025-01-16T01:30:00.000000+0000,56.87,119.17,13.91,25.63,24.53,,,0.07,15.52,0.38,1.04,,,0.42,0.5,,,,,,,,,
site_6012,Maharashtra,Pune,"Dhankawadi, Pune - IITM",2025-01-16T01:45:00.000000+0000,56.87,119.17,13.48,22.65,23.01,,,0.04,15.08,0.39,1.06,,,0.43,0.51,,,,,,,,,
site_6012,Maharashtra,Pune,"Dhankawadi, Pune - IITM",2025-01-16T02:00:00.000000+0000,59.85,124.5,8.1,19.89,16.54,,,0.03,18.14,0.35,0.96,,,0.38,0.46,,,,,,,,,
site_6012,Maharashtra,Pune,"Dhankawadi, Pune - IITM",2025-01-16T02:15:00.000000+0000,61.61,131.96,8.61,29.83,22.55,,,0.02,18.38,0.39,1.06,,,0.43,0.51,,,,,,,,,
site_6012,Maharashtra,Pune,"Dhankawadi, Pune - IITM",2025-01-16T02:30:00.000000+0000,61.61,131.96,10.56,25.56,22.18,,,0.04,17.49,0.36,1.0,,,0.4,0.48,,,,,,,,,
site_6012,Maharashtra,Pune,"Dhankawadi, Pune - IITM",2025-01-16T02:45:00.000000+0000,61.61,131.96,11.68,27.61,23.4,,,0.02,16.16,0.34,0.93,,,0.37,0.45,,,,,,,,,
site_6012,Maharashtra,Pune,"Dhankawadi, Pune - IITM",2025-01-16T03:00:00.000000+0000,60.25,128.31,7.92,25.34,19.5,,,0.02,13.76,0.35,0.95,,,0.38,0.46,,,,,,,,,
